,CustomerId,Surname,Geography,Gender,Age,EstimatedSalary
5261,15814022,Lassetter,France,Female,26,46203.31
5262,15659194,Mishina,France,Male,30,13126.9
5263,15745030,Trevisano,Germany,Male,41,165675.01
5264,15691817,Iloerika,Spain,Female,44,5459.07
5265,15707488,Tan,France,Female,27,131919.48
5266,15784700,Chikelu,France,Male,31,182372.35
5267,15710397,Lin,France,Male,26,147600.54
5268,15687648,Nicholson,France,Male,28,92865.41
5269,15732281,Ugoji,Germany,Male,34,67142.97
5270,15607230,Michel,Germany,Male,33,65611.01
5271,15567630,Bruce,Germany,Male,40,138564.48
5272,15587507,Feng,France,Male,47,187391.02
5273,15733904,McDonald,France,Male,32,33656.35
5274,15709511,Watt,France,Male,43,100618.17
5275,15579616,Goodwin,France,Female,42,198134.9
5276,15694852,Arcuri,France,Male,29,50368.87
5277,15589924,Rapuluolisa,Spain,Female,40,108787.0
5278,15799300,Kao,Germany,Male,31,33099.41
5279,15731330,Tsui,Spain,Female,40,124550.88
5280,15694129,Summers,Germany,Female,28,5159.21
5281,15620372,Cross,Spain,Male,31,48228.1
5282,15744622,Osorio,France,Male,32,108798.36
5283,15799815,Bobrov,Germany,Female,23,21085.12
5284,15759250,Barnett,Germany,Male,51,28922.25
5285,15732643,Pike,Spain,Female,53,62514.65
5286,15690540,Gearheart,Spain,Female,41,177506.66
5287,15803078,Bruno,Spain,Female,38,90605.05
5288,15652180,Egobudike,France,Male,30,132029.95
5289,15741195,Okechukwu,Spain,Male,19,176903.35
5290,15743490,Zikoranachidimma,Germany,Female,56,29239.29
5291,15575510,Milanesi,France,Female,32,153662.88
5292,15732610,Ahern,France,Female,28,154389.18
5293,15602909,Dickson,Spain,Female,41,166224.39
5294,15734058,Anayochukwu,Germany,Male,32,21646.2
5295,15801788,McDonald,Germany,Female,29,171037.63
5296,15702462,Fiorentini,Spain,Female,44,112649.22
5297,15683416,Russo,Germany,Male,51,193014.26
5298,15794187,Young,France,Male,36,118120.88
5299,15792989,Bianchi,France,Female,71,25650.04
5300,15613734,Fallaci,France,Female,33,113048.79
5301,15606177,Crawford,France,Male,39,87372.49
5302,15636700,Marsh,France,Male,39,146651.99
5303,15645766,Kosisochukwu,Spain,Male,25,8227.91
5304,15671345,Piccio,Spain,Female,42,57034.35
5305,15652469,Nevels,France,Male,27,93003.21
5306,15749638,Kaodilinakachukwu,France,Female,51,165574.54
5307,15728706,Amaechi,France,Female,49,13566.48
5308,15735439,P'an,Spain,Female,31,82796.29
5309,15778696,Ikemefuna,Spain,Female,36,119830.08
5310,15624744,Tai,Germany,Male,42,72155.85
5311,15584338,Winn,France,Female,40,62762.12
5312,15726178,Hardy,Spain,Female,48,183235.33
5313,15794939,Chiu,France,Female,72,105206.48
5314,15788068,Lopez,Germany,Male,45,22512.44
5315,15572956,Steen,France,Male,36,122305.91
5316,15780386,Ferri,Spain,Male,40,173617.09
5317,15791114,Yegorova,France,Male,37,160670.37
5318,15708046,Knowles,Spain,Male,31,158958.9
5319,15719779,May,Germany,Male,25,93073.04
5320,15591550,Bianchi,Spain,Male,36,67238.01
5321,15639368,Pipes,France,Male,25,172576.56
5322,15699830,Doherty,France,Female,40,122580.48
5323,15569264,Yobanna,France,Male,32,149043.78
5324,15595158,Hsu,Germany,Male,31,105218.45
5325,15599126,Russell,France,Female,43,78463.99
5326,15650575,Payne,Spain,Female,59,160849.43
5327,15641490,Windsor,Germany,Female,25,87834.24
5328,15680234,Bray,Germany,Male,27,166317.71
5329,15592230,Seleznyov,France,Male,41,137309.06
5330,15626212,Wark,France,Male,29,166984.44
5331,15700627,Y?,Germany,Female,46,166996.46
5332,15782641,Brown,Spain,Female,29,188022.44
5333,15784445,Huang,Spain,Male,33,194467.23
5334,15813681,Zito,Germany,Male,24,125449.47
5335,15596649,Bailey,France,Female,39,137452.57
5336,15700460,Allnutt,France,Female,55,123475.88
5337,15724076,Christie,Spain,Female,57,38941.44
5338,15784000,Pope,Germany,Female,34,177852.57
5339,15733966,Johnstone,Germany,Female,55,31532.96
5340,15612667,Bird,Spain,Male,42,136377.21
5341,15654025,Jones,France,Female,51,130541.1
5342,15589431,Pedder,Germany,Male,47,65636.92
5343,15578238,Calabrese,France,Male,47,193305.35
5344,15566269,Chialuka,France,Male,25,47307.9
5345,15639217,McKenzie,France,Male,34,100809.99
5346,15688644,Holloway,France,Male,31,109145.2
5347,15662426,Tang,Spain,Male,32,91167.19
5348,15720511,Byrne,Germany,Male,41,175295.89
5349,15567246,Selwyn,Germany,Male,32,127433.47
5350,15647965,Genovese,France,Female,57,71167.17
5351,15679048,Koger,Germany,Male,41,111184.67
5352,15675749,Baranov,France,Female,23,141756.32
5353,15782181,Greco,Spain,Male,35,72678.75
5354,15795738,Owens,France,Male,31,172832.9
5355,15773751,Y?,France,Female,29,158086.33
5356,15655436,Kendall,Germany,Male,47,168184.62
5357,15691396,Ko,Germany,Male,31,72950.14
5358,15796958,Tang,France,Male,39,48378.4
5359,15801832,Lombardo,Germany,Male,42,23135.65
5360,15661349,Perkins,France,Male,35,65675.47
5361,15719265,Feng,France,Male,46,170676.67
5362,15779985,Lo,Germany,Female,37,27366.77
5363,15663410,Piccio,Spain,Male,51,152479.64
5364,15704144,Mazzanti,Germany,Male,33,105383.49
5365,15774104,Chukwualuka,Spain,Male,39,48189.94
5366,15812230,Elliot,Germany,Female,42,100324.01
5367,15742848,Gratton,France,Male,41,65657.29
5368,15745326,Carandini,France,Female,62,17682.02
5369,15674541,Robinson,Spain,Male,52,111342.66
5370,15728564,Lo,France,Male,41,134158.09
5371,15580701,Ma,France,Male,33,79176.09
5372,15688973,Vinogradova,Spain,Female,39,83103.46
5373,15709412,H?,Spain,Male,30,63908.86
5374,15607753,Alexandrova,Spain,Female,23,90896.04
5375,15705352,Yang,Spain,Male,38,76076.2
5376,15602500,Maslova,Spain,Male,38,103902.11
5377,15672437,Buccho,France,Male,72,142223.94
5378,15720968,Young,Germany,Male,27,147533.09
5379,15730796,Barker,France,Female,21,169156.64
5380,15768219,Sung,Spain,Male,36,141242.57
5381,15663883,Hansen,Germany,Male,32,149458.73
5382,15589296,Brown,France,Female,40,86950.72
5383,15586425,Lo Duca,France,Male,28,176925.69
5384,15679813,Ellis,Spain,Male,28,40357.39
5385,15681410,Korff,Germany,Female,36,26687.22
5386,15668283,Gardiner,France,Male,48,78702.98
5387,15624072,Kiernan,Spain,Male,22,176163.74
5388,15669664,Thompson,Germany,Male,54,4896.11
5389,15682728,Mathews,France,Female,32,114899.13
5390,15573851,Macrossan,France,Female,38,92220.12
5391,15733661,Illingworth,Spain,Female,27,6251.3
5392,15710012,Bowen,Spain,Male,44,43018.82
5393,15763327,Craig,France,Male,32,27548.06
5394,15668853,Menhennitt,Spain,Female,44,120454.2
5395,15639303,Moore,Germany,Male,48,133961.19
5396,15691011,Shoebridge,France,Male,42,131753.97
5397,15638513,Palermo,France,Female,40,38019.74
5398,15648933,Reilly,Germany,Male,44,28144.07
5399,15628904,Bowen,Spain,Male,35,45959.86
5400,15644788,Fyodorov,France,Female,30,189528.72
5401,15598161,Clements,France,Male,47,170481.98
5402,15745624,McKenzie,France,Male,37,94845.45
5403,15733169,Craig,Spain,Male,22,161253.08
5404,15801417,Iloerika,France,Male,37,115260.72
5405,15592707,Dolgorukova,Germany,Female,64,60721.4
5406,15593954,Eva,France,Female,47,121365.45
5407,15714431,Yeh,France,Male,37,101693.73
5408,15638257,P'an,Spain,Female,54,54132.93
5409,15690939,Howe,Spain,Male,28,10666.05
5410,15723613,Jenkins,France,Female,28,41227.67
5411,15813640,Shih,France,Female,40,10712.82
5412,15707322,Nnamdi,France,Female,48,98912.69
5413,15588918,Mitchell,France,Female,42,197202.48
5414,15600357,Findlay,France,Female,40,150720.39
5415,15747014,Pisani,France,Female,28,74780.13
5416,15809830,Belisario,France,Male,50,79377.45
5417,15662245,Pomeroy,France,Male,32,8763.87
5418,15651075,Ibrahimova,Germany,Male,35,177112.7
5419,15594456,K?,Spain,Female,56,85016.64
5420,15583462,Graham,France,Male,28,88689.4
5421,15757661,Trevisano,France,Female,39,95985.64
5422,15729117,Trevisano,France,Female,31,166792.71
5423,15749671,K?,France,Male,35,68730.91
5424,15566253,Manning,Germany,Male,44,146891.07
5425,15595153,Tucker,Germany,Female,44,148727.42
5426,15698572,Schaffer,Spain,Female,36,43134.58
5427,15674149,Esomchi,Germany,Male,36,40318.33
5428,15623082,Ch'ang,France,Female,35,97633.93
5429,15797905,Walker,France,Female,48,65069.03
5430,15746028,Chu,France,Female,24,166335.0
5431,15582951,Crawford,France,Female,25,121904.44
5432,15616471,Milne,Spain,Male,51,175235.99
5433,15641575,Anenechukwu,France,Male,37,56185.05
5434,15638803,Donaldson,Spain,Female,32,131625.14
5435,15808283,Kelly,France,Female,33,152323.04
5436,15811200,Ts'ao,France,Female,34,165840.94
5437,15733476,Gonzalez,Germany,Male,30,176692.65
5438,15633274,Tai,France,Male,34,121904.14
5439,15582168,Muravyova,Germany,Female,61,123663.63
5440,15807269,Milanesi,Germany,Male,43,119644.59
5441,15602979,Lin,France,Male,29,66825.33
5442,15660417,Lambert,Germany,Female,43,94875.03
5443,15590199,Temple,Spain,Male,28,76304.73
5444,15641794,Ridley,France,Male,33,39755.0
5445,15779174,Young,France,Female,36,180142.42
5446,15785547,Slye,France,Male,28,83238.4
5447,15795124,Pan,Germany,Male,50,5078.9
5448,15718912,Hsueh,Germany,Female,44,132424.69
5449,15592028,Roberts,France,Female,46,109057.56
5450,15580227,Moss,France,Male,33,115676.61
5451,15657830,Andrews,France,Male,43,149401.33
5452,15798256,Takasuka,France,Female,45,89891.4
5453,15643819,Dawson,France,Female,25,82500.84
5454,15754301,Bruche,France,Male,39,6416.92
5455,15726855,Oliver,Germany,Female,45,189428.75
5456,15755225,Ryan,Germany,Male,34,178833.34
5457,15725221,Sabbatini,Germany,Male,62,42766.03
5458,15789055,Watt,Spain,Male,35,90883.12
5459,15617507,Wilson,Spain,Female,36,80619.09
5460,15668894,Abramova,Germany,Male,41,120646.4
5461,15589563,Purdy,Spain,Male,31,41409.36
5462,15693162,Higgins,France,Female,29,112317.89
5463,15750099,Marshall,France,Female,36,152128.36
5464,15795540,Reye,France,Female,36,177670.57
5465,15794941,Chibueze,Germany,Female,41,189159.97
5466,15611848,Kwemtochukwu,Germany,Male,32,159403.68
5467,15581237,Biryukova,Spain,Male,33,149536.15
5468,15738150,Chidozie,France,Male,45,155492.87
5469,15678571,Barber,France,Male,21,24847.02
5470,15736124,Thompson,France,Male,25,115387.4
5471,15623202,Maslov,Germany,Female,39,171971.25
5472,15804201,Jones,Germany,Male,42,126106.4
5473,15596863,Chidumaga,Germany,Female,38,28228.35
5474,15696277,Hs?,France,Female,34,138113.71
5475,15748608,Trentini,Germany,Male,42,43018.98
5476,15723864,Lucas,Spain,Male,47,83611.45
5477,15802390,Willoughby,France,Female,34,118863.38
5478,15774336,Jamieson,Germany,Male,44,91947.74
5479,15648766,Robertson,Spain,Male,35,94488.82
5480,15659094,Ojiofor,Germany,Female,34,47058.21
5481,15606397,Cameron,Germany,Female,44,44719.5
5482,15642619,Mayne,Spain,Male,46,174478.54
5483,15666032,Mancini,Spain,Male,28,45611.51
5484,15595842,Paramor,Germany,Male,45,73853.94
5485,15753837,Young,Spain,Male,38,196517.43
5486,15783882,Daly,Spain,Female,41,92914.67
5487,15799790,Carter,France,Male,35,31372.91
5488,15628155,Dike,France,Female,35,109733.73
5489,15703778,Hughes,France,Male,33,36083.96
5490,15722322,Green,Spain,Female,78,188435.38
5491,15639278,Chinomso,Germany,Female,36,169963.2
5492,15568487,Gorshkov,France,Male,35,69320.97
5493,15682084,Chinomso,France,Male,31,36145.53
5494,15642821,Ijendu,Spain,Female,48,137702.01
5495,15601387,Yen,France,Male,35,71594.26
5496,15642515,Arcuri,France,Female,42,65565.92
5497,15710421,Baresi,Spain,Female,36,101828.39
5498,15726774,Field,France,Male,35,39546.32
5499,15649078,Christian,Germany,Female,27,110805.79
5500,15641877,Ross,France,Male,47,2168.13
5501,15796496,Trevisani,France,Female,31,190067.12
5502,15815690,Akabueze,Spain,Female,40,77789.01
5503,15631739,Dunn,Spain,Male,24,127654.37
5504,15625584,Martin,France,Male,32,79602.86
5505,15802466,Donaldson,France,Female,53,80619.17
5506,15697028,McClinton,Spain,Male,34,160346.3
5507,15575759,Bentley,Spain,Female,40,109638.78
5508,15567442,Ibezimako,France,Female,75,1276.87
5509,15746805,Thomson,France,Male,33,49374.82
5510,15636330,Ch'in,Germany,Female,48,31580.8
5511,15714970,Holbrook,Germany,Male,32,20560.69
5512,15653784,Solomina,France,Male,37,84584.69
5513,15693543,McDonald,France,Female,33,15246.83
5514,15773283,Dennis,France,Male,65,32607.77
5515,15742534,Faulk,Germany,Female,28,155846.69
5516,15569878,Dale,France,Male,37,3232.82
5517,15729454,Gorbunov,France,Male,33,177668.55
5518,15578375,Farrell,France,Male,39,134441.6
5519,15785559,De Luca,France,Male,43,111032.79
5520,15649414,Walker,France,Female,61,45214.04
5521,15701605,Forster,France,Male,37,67208.3
5522,15686696,Brown,France,Female,37,80985.88
5523,15625586,Monaldo,France,Male,35,167573.06
5524,15654975,Wu,France,Female,53,160110.65
5525,15782993,Pan,France,Male,51,127825.25
5526,15774382,Longo,Germany,Male,49,123535.05
5527,15689602,Findlay,France,Male,38,41595.3
5528,15756155,Fu,France,Male,32,97628.08
5529,15812647,Yin,France,Male,34,91359.79
5530,15736043,Hamilton,France,Male,34,97755.29
5531,15696744,Miller,France,Female,31,182528.44
5532,15602572,Hsing,France,Male,33,142956.48
5533,15674765,Mitchell,Spain,Male,44,10789.3
5534,15678725,Chamberlin,France,Female,29,130461.09
5535,15694444,Buttenshaw,Germany,Female,32,190994.48
5536,15795878,Anayochukwu,Spain,Male,45,159463.8
5537,15735346,Wallace,Germany,Female,41,57589.29
5538,15687094,Calabresi,Germany,Female,28,40437.67
5539,15790067,Sun,Spain,Male,39,56459.45
5540,15605742,Tuan,France,Male,43,39920.0
5541,15566740,Nazarova,Spain,Male,51,148798.45
5542,15664897,Bryant,France,Female,35,63737.19
5543,15585777,Pai,France,Male,38,154997.64
5544,15650864,Power,France,Male,42,34777.23
5545,15806709,Hao,Germany,Male,33,93718.16
5546,15633818,McMillan,France,Male,32,133112.41
5547,15713845,Merrett,France,Male,38,175479.92
5548,15639662,Phillips,France,Male,38,96.27
5549,15567013,De Luca,Spain,Male,33,30804.68
5550,15777784,Tu,France,Female,44,197193.49
5551,15800251,Elder,Germany,Female,26,96792.15
5552,15651315,Dilke,France,Male,41,132719.8
5553,15651450,Panicucci,Germany,Male,31,112157.31
5554,15784218,Mason,Spain,Male,38,38015.34
5555,15572398,Townsend,Spain,Female,39,164018.98
5556,15707962,Gunson,France,Male,40,46774.94
5557,15705663,Milano,Germany,Female,39,189664.43
5558,15645355,Macleod,Germany,Male,34,26106.39
5559,15729557,Olisaemeka,Germany,Male,36,191535.11
5560,15631436,Gleeson,France,Male,35,158937.55
5561,15583073,Martin,Spain,Female,56,25222.6
5562,15614361,Liao,Spain,Male,42,29296.74
5563,15724684,Sung,Spain,Male,46,54394.28
5564,15700083,Lai,Spain,Male,39,9234.06
5565,15636541,Cartwright,Germany,Male,35,26796.73
5566,15796015,Wu,Germany,Male,42,11796.89
5567,15787222,Ch'in,Germany,Male,28,128461.29
5568,15594270,Biryukov,France,Male,38,14278.18
5569,15701524,Ting,France,Male,36,46811.77
5570,15645847,P'eng,Germany,Male,35,109393.19
5571,15708867,Niu,Spain,Female,38,3966.5
5572,15613140,Mellor,France,Male,34,63173.64
5573,15628893,Power,France,Male,29,66367.33
5574,15764073,Arcuri,Spain,Female,36,16274.67
5575,15782879,Lang,France,Male,40,180553.48
5576,15635964,Eve,Germany,Male,65,107563.16
5577,15726087,Ch'in,France,Female,62,100941.57
5578,15726313,Napolitani,Spain,Female,50,110230.4
5579,15578073,Barker,Spain,Male,22,142331.85
5580,15786249,Whitfield,Spain,Male,30,199099.51
5581,15812850,Stradford,Spain,Male,67,85890.16
5582,15596972,Brownlow,France,Male,38,143938.27
5583,15620579,Dunn,Spain,Female,31,131644.41
5584,15768270,DeRose,Spain,Female,31,112395.98
5585,15656597,Wang,Germany,Male,38,71856.3
5586,15699446,Hobbs,Germany,Female,25,35770.84
5587,15615004,Anderson,France,Female,37,124364.63
5588,15704771,Ugochukwu,France,Female,35,78101.29
5589,15588372,Kirsova,Germany,Female,37,143096.49
5590,15681439,Tsou,Germany,Male,25,14073.11
5591,15607509,Ozerova,France,Male,38,47388.41
5592,15670343,Li,Spain,Male,19,72306.07
5593,15597968,Fyans,Spain,Male,50,184839.7
5594,15658432,Freeman,France,Male,40,47886.44
5595,15616431,Chiu,France,Male,33,130474.03
5596,15796957,Iadanza,Spain,Male,35,73181.39
5597,15815552,Ferguson,France,Female,42,65706.86
5598,15631871,Kelly,Germany,Female,57,104379.36
5599,15635870,She,Germany,Female,50,192146.63
5600,15596713,Christie,France,Male,37,66977.68
5601,15684211,Creel,Spain,Female,44,158742.81
5602,15760521,Thompson,France,Female,50,189414.74
5603,15608408,Lazareva,Spain,Male,39,159130.32
5604,15804721,Boni,France,Male,49,97640.2
5605,15730272,Evseev,France,Male,58,86022.09
5606,15741988,Marino,Germany,Female,52,10014.72
5607,15771728,Mackenzie,Germany,Male,41,17384.21
5608,15605113,Sutherland,France,Female,27,143315.57
5609,15661945,Nicolay,Spain,Female,40,31669.18
5610,15783816,Lori,France,Female,28,12761.16
5611,15721207,Piazza,Germany,Male,42,93429.95
5612,15764072,Somerville,France,Female,31,42012.55
5613,15689412,Christie,France,Female,32,15798.7
5614,15798385,Grave,Spain,Female,46,56408.14
5615,15775339,Lori,France,Female,29,4696.44
5616,15585256,Iloerika,Spain,Male,26,25042.1
5617,15797329,Muir,France,Male,43,130442.08
5618,15780220,Pauley,France,Male,38,136521.82
5619,15648951,Kao,Spain,Male,41,199108.88
5620,15752409,Grant,France,Male,31,124596.63
5621,15807524,Chukwuma,France,Female,44,134394.78
5622,15766649,Vincent,France,Male,38,144275.39
5623,15696812,Lazareva,Spain,Male,42,123410.23
5624,15581295,Ch'ien,Spain,Female,45,143298.06
5625,15663234,Bishop,France,Female,60,129562.74
5626,15741417,Chibuzo,Spain,Female,35,4595.05
5627,15695174,Chang,France,Male,29,146715.07
5628,15665168,Calabrese,Germany,Female,44,163558.36
5629,15601503,Tokaryev,Spain,Male,28,6947.09
5630,15706131,Logan,Spain,Female,37,9170.54
5631,15782758,Ozerova,France,Male,40,199674.83
5632,15591091,Goering,France,Male,44,157166.79
5633,15715877,Lo,France,Male,28,46072.52
5634,15756918,Simmons,France,Female,38,3524.69
5635,15746662,Maduabuchim,Spain,Female,27,45563.94
5636,15626679,Linger,France,Male,33,59103.13
5637,15793343,Yeh,France,Female,29,189558.44
5638,15576774,Stevenson,France,Female,38,45779.9
5639,15801316,Ifeatu,France,Male,61,21859.06
5640,15800514,Kenechukwu,Germany,Female,24,162699.7
5641,15662232,Learmonth,Germany,Male,42,8567.18
5642,15737778,Dickson,Spain,Female,41,132943.88
5643,15782096,Volkova,Spain,Female,36,12916.32
5644,15783522,Mitchell,Spain,Female,37,128799.86
5645,15785373,Wong,Spain,Female,42,99347.8
5646,15756272,James,Germany,Female,35,40980.87
5647,15615245,Shao,France,Male,19,40368.65
5648,15600174,Walton,France,Male,35,94738.54
5649,15752956,Stanley,Spain,Male,29,88842.8
5650,15644882,Watson,Germany,Female,36,136934.91
5651,15766272,Folliero,Germany,Female,61,109356.53
5652,15800620,Fitzgerald,France,Female,29,199635.93
5653,15569764,Garner,Germany,Female,41,158408.23
5654,15747458,Folliero,Spain,Female,43,95936.84
5655,15573171,Liao,Spain,Male,63,126688.83
5656,15736769,Lucchesi,France,Female,27,150850.29
5657,15763381,Chan,France,Male,30,27802.0
5658,15814430,Ma,Spain,Male,41,32430.94
5659,15638607,Nwabugwu,France,Female,52,137332.37
5660,15737133,P'eng,Spain,Male,68,28601.68
5661,15613945,Andrews,France,Female,26,108411.66
5662,15659937,Otutodilinna,France,Female,40,122518.5
5663,15765287,Grant,France,Female,38,9015.07
5664,15661723,Abramovich,Spain,Male,71,94433.08
5665,15766064,Komarova,France,Male,33,110371.84
5666,15649616,Otutodilichukwu,Spain,Male,60,141364.62
5667,15719017,Donaldson,France,Female,34,16245.25
5668,15720919,Duggan,France,Male,42,108348.94
5669,15706706,Chinwendu,Germany,Male,33,171668.2
5670,15709653,Hamilton,France,Male,32,67364.42
5671,15805104,Smith,France,Female,73,107867.38
5672,15622442,Mazzi,France,Male,29,194310.1
5673,15572801,Krischock,Spain,Male,34,33950.08
5674,15767598,Kent,Spain,Male,28,197588.32
5675,15757897,Binder,France,Female,26,428.23
5676,15568104,Zubarev,France,Female,26,34948.77
5677,15763414,Degtyarev,Germany,Male,32,82084.3
5678,15732265,Obialo,France,Male,33,64804.59
5679,15621974,Davydova,Germany,Female,33,83556.65
5680,15803947,Teng,Germany,Female,30,71926.28
5681,15720706,Hsing,Spain,Female,39,122925.44
5682,15759290,Coleman,Spain,Male,29,13133.88
5683,15651664,Wilder,France,Female,61,62845.64
5684,15795132,Molineux,France,Female,25,28411.23
5685,15811565,Cocci,Spain,Female,47,28640.92
5686,15713774,Chikwendu,Spain,Female,46,156787.34
5687,15691840,Fraser,Germany,Female,37,125307.87
5688,15682021,Lai,Germany,Male,23,131736.23
5689,15612931,Korovin,Spain,Female,50,128262.14
5690,15676707,Sidorov,Spain,Female,39,91366.42
5691,15601383,Ibrahimova,Spain,Male,44,82290.81
5692,15662662,Duigan,France,Female,30,66190.21
5693,15752694,Taylor,France,Female,32,23920.65
5694,15590683,Donaldson,France,Female,31,45438.38
5695,15773591,Jobson,France,Male,46,93360.35
5696,15723620,Lu,France,Male,41,14496.67
5697,15671779,Nebechi,France,Male,39,168521.72
5698,15672966,Cross,Spain,Female,64,103318.44
5699,15624667,Wallace,France,Male,35,87219.41
5700,15812888,Perreault,France,Male,41,197490.39
5701,15724154,Manna,Germany,Female,49,126812.63
5702,15749540,Hsiung,France,Male,36,94283.09
5703,15621063,Gibbons,France,Female,42,46857.52
5704,15661626,Algeranoff,Germany,Female,45,81491.7
5705,15698703,Doherty,Germany,Male,40,129107.97
5706,15801431,Rowe,Spain,Female,48,49732.9
5707,15649451,Yates,France,Male,25,88728.47
5708,15626156,Galloway,France,Female,60,86981.45
5709,15606158,Genovese,France,Female,39,3740.93
5710,15589496,Arrington,France,Male,34,67949.32
5711,15730345,Miah,France,Female,35,147636.46
5712,15572038,Chijindum,Germany,Male,35,188891.96
5713,15643439,Ferguson,France,Male,47,25482.62
5714,15604158,Smith,France,Female,39,18391.93
5715,15657396,Marshall,France,Male,31,140168.36
5716,15709478,P'an,Germany,Male,37,161064.29
5717,15628824,Burton,France,Female,37,183542.08
5718,15814519,Kamdibe,France,Female,37,194238.92
5719,15636520,Milani,France,Male,27,7900.46
5720,15794414,Forbes,Spain,Male,46,51424.29
5721,15643671,Chiekwugo,Germany,Male,49,152450.84
5722,15700650,Cousens,France,Male,34,55816.2
5723,15680224,Ross,France,Female,26,32909.13
5724,15784286,Wood,Spain,Male,40,100637.07
5725,15693996,Hawks,France,Female,33,142911.99
5726,15764343,T'ien,Spain,Female,46,26287.21
5727,15704168,Ting,Germany,Male,38,60775.76
5728,15680197,Thynne,France,Male,41,146257.77
5729,15633729,Wang,France,Male,43,28332.0
5730,15577683,Maclean,France,Female,29,100919.19
5731,15800746,Watson,France,Male,45,102591.9
5732,15788686,Gibson,Spain,Male,40,25554.4
5733,15742798,French,France,Female,22,152107.93
5734,15596647,Henderson,France,Male,54,69381.05
5735,15756070,Greenwood,Spain,Female,44,101728.46
5736,15775116,Anderson,France,Male,31,89040.61
5737,15575428,Mistry,Germany,Female,35,16910.98
5738,15654074,Tuan,France,Male,38,150468.35
5739,15695872,Fiorentini,France,Female,30,177613.19
5740,15568885,Scott,Germany,Female,34,120672.09
5741,15725036,Jideofor,France,Male,42,77142.85
5742,15632665,Yevseyev,France,Male,61,127804.66
5743,15571476,Kelly,Spain,Male,38,158344.63
5744,15776850,Smith,Spain,Female,43,167179.48
5745,15623649,Ogle,Spain,Male,32,15404.64
5746,15751131,Moss,Spain,Female,41,156036.19
5747,15688128,Loggia,Spain,Male,34,144725.14
5748,15678412,Nwankwo,France,Female,45,22558.74
5749,15770291,Allan,France,Female,29,147342.03
5750,15583392,Woronoff,Germany,Male,37,85470.45
5751,15690731,Wolfe,France,Male,40,194656.11
5752,15697948,Henderson,Spain,Female,36,48505.1
5753,15608328,Sutherland,Spain,Female,41,101491.23
5754,15766378,Marsden,Germany,Female,45,164117.69
5755,15600813,Hyde,France,Male,50,124626.57
5756,15706217,Kao,Germany,Male,28,34490.06
5757,15601417,T'ang,France,Male,32,90967.37
5758,15610972,Crawford,Germany,Female,44,24208.84
5759,15674620,Dilibe,Germany,Female,37,174873.09
5760,15785350,Austin,Spain,Male,23,170262.97
5761,15749119,Santiago,France,Female,31,112289.06
5762,15756535,Chibugo,Germany,Male,39,93783.0
5763,15700965,Toscano,France,Female,32,150026.79
5764,15791851,Afanasyeva,France,Female,34,102036.82
5765,15717156,Sokolov,France,Male,30,898.51
5766,15740846,Wei,France,Male,40,95124.4
5767,15573284,Olisanugo,France,Female,45,11514.39
5768,15729083,Gorman,France,Male,36,27468.72
5769,15611612,Priestley,France,Female,29,37092.43
5770,15694381,Lloyd,France,Male,51,171587.9
5771,15651737,Salmond,Spain,Male,44,80828.78
5772,15663168,MacDonald,France,Male,35,169287.99
5773,15643426,Robertson,Spain,Female,36,13197.44
5774,15618245,Chukwumaobim,Germany,Male,31,54439.53
5775,15717527,Ifeanacho,France,Female,49,38186.85
5776,15793478,Li Fonti,Germany,Female,39,27274.6
5777,15642248,Ko,Spain,Male,66,65758.19
5778,15640377,Goloubev,France,Female,36,97767.63
5779,15723950,Kruglov,Spain,Male,40,115468.84
5780,15590327,Liao,Germany,Female,42,98293.14
5781,15706199,White,Germany,Male,36,182059.28
5782,15671514,Sinclair,Spain,Female,33,128538.05
5783,15727041,Fiorentini,France,Male,71,108841.83
5784,15738063,Shen,France,Male,29,18581.84
5785,15711733,Rapuokwu,France,Male,48,146821.42
5786,15652320,Woronoff,France,Male,40,100727.68
5787,15634180,Holden,Germany,Male,26,39356.38
5788,15694566,Roberts,France,Female,42,169921.11
5789,15726103,Tsou,Germany,Female,55,42364.75
5790,15646351,Somerville,Spain,Male,27,28823.04
5791,15730044,Greco,Germany,Female,42,182436.81
5792,15795186,Leonard,France,Male,38,115700.2
5793,15784890,McKenzie,Spain,Female,32,16725.53
5794,15694125,McElhone,France,Male,57,56875.76
5795,15565891,Dipietro,France,Male,39,56214.09
5796,15674254,Kerr,Spain,Female,45,193412.05
5797,15775206,Hunter,France,Male,37,83263.04
5798,15797627,Niehaus,Spain,Male,54,13404.4
5799,15649853,Craig,France,Female,45,184474.15
5800,15610379,Barclay-Harvey,France,Male,30,121124.53
5801,15659800,Teng,Spain,Female,50,152567.75
5802,15716236,Milani,France,Male,35,10722.54
5803,15672053,Mistry,Spain,Male,38,58010.98
5804,15663933,Jamieson,Germany,Female,35,163440.8
5805,15814236,Kay,Spain,Female,38,102606.92
5806,15583597,Ikedinachukwu,Spain,Male,47,80591.18
5807,15607395,Holt,France,Female,33,177362.45
5808,15694556,Nkemakolam,France,Male,60,120257.7
5809,15744109,Hartung,France,Male,32,180622.02
5810,15800688,Ch'en,Spain,Female,42,130404.53
5811,15810878,Baker,Spain,Female,38,147797.54
5812,15587835,Osinachi,France,Male,41,57844.26
5813,15763515,Shih,France,Male,30,162523.66
5814,15725882,Feng,Germany,Female,40,54495.82
